filename,width,height,class,xmin,ymin,xmax,ymax
Image_138_jpeg.rf.ced1854e1c5d0a1ace90f63ad5d8440a.jpg,7117,5760,ballon_volley,3124,202,3702,803
66_jpg.rf.540ad478b537b331cf6d5aba29433319.jpg,2048,1536,ball_pingpong,174,772,240,828
01-1-_jpg.rf.e017f1a01a66b2a91baa933a3f95f2cb.jpg,612,344,ball_tennis,250,81,275,106
48_jpg.rf.6d85f9aa501055ce99e0520813cd51b1.jpg,225,225,ballon_handball,28,28,197,196
ball_062_jpg.rf.eb1482462d2ceffff27ecbdfe6c04ffa.jpg,2048,1364,americanFootball,344,28,542,200
ball_024_jpg.rf.aec3ed2f5cb22f1f2b93043b4e0f9129.jpg,300,168,americanFootball,141,109,203,149
Image_53_jpg.rf.4e4742506589cccb77d44f0fb800d8ab.jpg,3793,2402,ballon_football,2194,1656,2450,1902
52_jpg.rf.d570e68b6906841608209cd114f7f80f.jpg,308,164,ballon_rugby,108,52,129,82
ball_039_jpg.rf.43994758b12036db778badd163bb01e0.jpg,1300,956,ballon_rugby,951,289,1061,391
ball_019_jpg.rf.a4862f8f30ac389e39b17ef70d25a515.jpg,1500,1100,ballon_rugby,415,150,645,437
ball_001_jpg.rf.1692b56ee6d187f827833d85e1e286d2.jpg,168,300,ballon_rugby,71,177,85,197
gettyimages-522933968-612x612_jpg.rf.0742e21b9a44250a26ce2887e5130b70.jpg,612,413,ball_tennis,506,247,529,269
10_jpg.rf.696ff2254ee508c9d6b81cbe3104323e.jpg,612,407,ball_pingpong,261,241,277,258
10_jpg.rf.4b87047f0c91bcc797fe870a964081b0.jpg,1800,1800,baseball,530,163,590,223
Image_39_jpg.rf.8e8b564a61674e56f4e5ee73fdab31dd.jpg,480,360,basketball,325,153,364,191
ball_049_jpg.rf.4202b51c489dceaf7b7ccc217863145d.jpg,259,194,ballon_rugby,45,79,76,113
24-1-_jpg.rf.7a572ff046856b76f2985666682ceae0.jpg,800,449,ball_tennis,324,125,489,293
ball_037_jpg.rf.7b395371bf6444293d9e2dc1a5717415.jpg,299,168,americanFootball,8,76,53,114
18_jpg.rf.9cb4c4213cb4a16eb9dacde643d00592.jpg,225,225,ballon_rugby,17,80,129,161
18_jpg.rf.9cb4c4213cb4a16eb9dacde643d00592.jpg,225,225,ballon_rugby,112,55,202,162
Image_136_jpg.rf.0afc8a597daa11196673febfc8be8556.jpg,800,480,ballon_volley,567,94,589,117
60_jpg.rf.6246fb36e475492b9465e85753c558d6.jpg,225,225,ball_tennis,30,40,43,53
60_jpg.rf.6246fb36e475492b9465e85753c558d6.jpg,225,225,ball_tennis,12,152,65,204
60_jpg.rf.6246fb36e475492b9465e85753c558d6.jpg,225,225,ball_tennis,66,151,118,204
60_jpg.rf.6246fb36e475492b9465e85753c558d6.jpg,225,225,ball_tennis,112,162,167,221
60_jpg.rf.6246fb36e475492b9465e85753c558d6.jpg,225,225,ball_tennis,159,148,209,199
60_jpg.rf.6246fb36e475492b9465e85753c558d6.jpg,225,225,ball_tennis,139,106,186,154
60_jpg.rf.6246fb36e475492b9465e85753c558d6.jpg,225,225,ball_tennis,90,102,138,158
60_jpg.rf.6246fb36e475492b9465e85753c558d6.jpg,225,225,ball_tennis,39,111,89,160
46_jpg.rf.754d832cbd1c8c88c71ea72a808a29a0.jpg,600,400,ball_pingpong,270,307,300,337
16_jpg.rf.daa04ec0e450f906dd5e4e8fe8e96724.jpg,2800,1864,baseball,1518,25,1590,75
Image_53_jpg.rf.15d1081e01af6100ca915fd35a2f59ea.jpg,590,332,basketball,365,25,405,62
ball_006_jpg.rf.9389537dd3a4012befc9662169c1012d.jpg,275,183,americanFootball,21,60,57,87
Image_63_jpg.rf.54ecb078bc9e7b54f376e2fe02c6983b.jpg,1890,1356,ballon_football,808,634,982,809
Image_165_jpg.rf.62b96c29ee01a4981f42f872a8bc19f0.jpg,1920,1280,ballon_volley,952,18,1093,160
Image_77_jpg.rf.8cfd7147a04043f9e929ba29352baf0c.jpg,1600,900,ballon_football,503,717,611,827
ball_062_jpg.rf.f42b2e9bff209f8e9ad92a26d770b807.jpg,251,201,americanFootball,136,80,154,106
ball_074_jpg.rf.27dd496415274203cb205acae102a405.jpg,480,360,ballon_handball,239,229,264,254
ball_074_jpg.rf.27dd496415274203cb205acae102a405.jpg,480,360,ballon_handball,91,205,130,247
ball_044_jpg.rf.c8c6381064d34d278771a1e34f8f6b08.jpg,299,168,americanFootball,31,32,95,80
gettyimages-1277350767-612x612_jpg.rf.4ea721a33446563a5183fc29e0d5e5a9.jpg,612,408,ball_tennis,202,25,259,82
45_jpg.rf.54381fe400be48ef32517b21b640fb42.jpg,286,176,ball_pingpong,130,51,157,79
34_jpg.rf.0d6c5d450f97735207dba1ca04a158e5.jpg,225,225,ballon_handball,0,0,224,225
28_jpg.rf.883be0de8eb5ecafec39b4f12e503c5f.jpg,2000,1333,baseball,716,60,766,110
gettyimages-2215075061-612x612_jpg.rf.8d964a27f98e5e3b5195bc179c2229cf.jpg,612,344,ball_tennis,200,23,252,76
gettyimages-78057345-612x612_jpg.rf.d072b0fbf316bfd6c2415e77d64b6fa7.jpg,612,408,ball_tennis,151,22,191,63
Image_22_jpg.rf.7884f22246368a62a7640f58576321cb.jpg,1300,1043,ballon_football,164,797,250,887
ball_072_jpg.rf.9ac77df3c573ebaace71fb91095c2f5d.jpg,275,183,americanFootball,14,65,64,104
62-1-_jpg.rf.5db7b2ff672caae68ea5929e651c45a9.jpg,612,408,ball_tennis,284,14,304,34
Image_29_jpg.rf.a42ef4f71dfadeadddded94e9d46a8b0.jpg,3840,2559,ballon_volley,1703,300,1823,417
Image_91_jpg.rf.b490fdee03bab694247fca7b86fca2f9.jpg,1200,900,ballon_football,617,450,634,469
58_jpg.rf.a7b9ec71635f729f244d17a1aa69d30d.jpg,600,359,baseball,127,110,238,218
Image_18_jpg.rf.0df3336269238fc0bf3101c87a4db3f1.jpg,1200,800,ballon_football,499,622,596,714
ball_065_jpg.rf.0efb532270021a1266bf530139e4a469.jpg,474,379,ballon_handball,99,37,140,82
51_jpg.rf.a289bbfabdae3176bc2fbfec7bf80c09.jpg,304,166,ball_pingpong,204,101,215,111
ball_007_jpg.rf.8d087cc237e2667dbd612c15d7c98044.jpg,275,183,ballon_rugby,87,65,103,90
24_jpg.rf.6d2487339028ded85d10f2e4d290d9d7.jpg,1160,500,ball_pingpong,1048,235,1076,263
gettyimages-1403236842-612x612_jpg.rf.5a4622f19f3e248cc5d40d9ba9f41718.jpg,612,408,ball_tennis,464,91,546,179
Image_28_jpg.rf.86fb80791df2f65c7a6bdc6fbc4073d8.jpg,1200,800,ballon_football,728,539,784,596
gettyimages-2215075058-612x612_jpg.rf.51b43996725d2bf48ef5c72130262ba6.jpg,612,344,ball_tennis,356,51,380,77
gettyimages-2215075058-612x612_jpg.rf.51b43996725d2bf48ef5c72130262ba6.jpg,612,344,ball_tennis,376,8,384,16
45_jpg.rf.383fc411e0fcdef55bfff21b6d6e50c7.jpg,225,225,ballon_handball,0,0,224,225
Image_35_jpg.rf.1c55ffbbfde5a9fe29397d0263a5a7c4.jpg,626,626,basketball,151,97,222,172
Image_35_jpg.rf.1c55ffbbfde5a9fe29397d0263a5a7c4.jpg,626,626,basketball,209,375,256,417
48_jpg.rf.04ccc3bd33d082627930fd33b72dbd82.jpg,740,493,ball_tennis,248,168,332,251
48_jpg.rf.04ccc3bd33d082627930fd33b72dbd82.jpg,740,493,ball_tennis,180,218,272,311
gettyimages-1417928238-612x612_jpg.rf.5eac4d2f6e95de74ad47a7942f8bb4d8.jpg,612,408,ball_pingpong,270,257,284,275
ball_069_jpg.rf.82ca88fc3cb513077329ef59f688b535.jpg,474,316,ballon_handball,53,49,78,73
64-1-_jpg.rf.bb54d94630375254bf4e54fc45d452f1.jpg,612,408,ball_tennis,244,27,396,181
Image_25_jpg.rf.fbd264fc21e938629b8ca154e74afb8d.jpg,1900,1000,ballon_volley,631,9,694,77
Image_121_jpeg.rf.37cb17c083a90296a2f83d5d6f3a697e.jpg,1200,673,ballon_volley,596,0,822,144
Image_31_jpg.rf.f059e02ca49cf61ca71783c9426bf5fe.jpg,512,512,basketball,254,13,294,56
Image_31_jpg.rf.f059e02ca49cf61ca71783c9426bf5fe.jpg,512,512,basketball,229,109,259,142
Image_40_jpg.rf.7ecac99474be6eca08ce6c14e784e1e8.jpg,940,626,basketball,298,220,399,322
37_jpg.rf.72b6cc5b8b6b5c61a378c367a955de3f.jpg,390,280,baseball,160,59,169,69
ball_039_jpg.rf.4e08967cb6bdb2b681753ec7fb6cf187.jpg,300,168,ballon_rugby,103,52,130,81
ball_010_jpg.rf.d931da3a6ad1b309520ea9e62e09b2cf.jpg,474,308,ballon_handball,189,19,213,44
gettyimages-1383495065-612x612_jpg.rf.2cf2b9378130eb390fd0fe5919449e94.jpg,612,408,ball_pingpong,211,141,256,188
52_jpg.rf.7878f8d72d794c5444b6b16adc920e60.jpg,1200,800,baseball,204,144,230,172
Image_27_jpg.rf.f4396d410f55ab596855cf228bcbb303.jpg,800,527,basketball,341,249,404,315
ball_011_jpg.rf.c2107354908674be5b27697059cdc870.jpg,474,379,ballon_handball,124,34,165,73
ball_006_jpg.rf.d14315e5d7420f8fa71883b3cc01efd5.jpg,900,1690,americanFootball,355,58,408,123
Image_29_jpg.rf.b631008581e7ecab9a3979c377fcf63c.jpg,800,534,basketball,421,372,489,453
Image_60_jpg.rf.c251a680d653884835c093e299145486.jpg,640,427,basketball,204,194,248,243
Image_185_jpg.rf.53fe2e836697140bcd8205ff1bb6ff69.jpg,675,449,ballon_volley,333,26,369,63
08_jpg.rf.a5ab42806ce3972532db1887c66a45b4.jpg,300,168,ballon_handball,90,25,112,47
Image_118_jpg.rf.4d72bd6ff6e4f9955d9e97809558a8e1.jpg,2001,1334,ballon_volley,606,96,730,224
Image_107_webp.rf.fded3742c0f9c5e21f545dcfa275ebcf.jpg,1024,536,ballon_football,51,108,115,172
Image_159_jpg.rf.ffda474c5d8990f73e495169640807c4.jpg,2120,1200,ballon_volley,518,228,767,477
Image_60_jpg.rf.5a276a7a5968668a7346690251ddc207.jpg,1200,800,ballon_football,666,91,747,168
57_jpg.rf.7c601b75bdf9f5a114bab82dada1a68c.jpg,225,225,ballon_rugby,27,57,197,167
ball_042_jpg.rf.857120c08ffcfb15002822fa7a3fd0ce.jpg,1280,720,americanFootball,386,43,900,581
Image_129_jpg.rf.0bba69e5ead8ccbcbc1cb8a149f1c303.jpg,1600,1101,ballon_football,1130,652,1178,707
Image_90_jpg.rf.7b89bf018bdd440f911844f9b562e637.jpg,811,526,ballon_football,435,326,484,376
07_jpg.rf.64ed1aa052d7ff55341917ce3c480da4.jpg,83,46,ball_tennis,34,9,65,40
gettyimages-1362243690-612x612_jpg.rf.9962455972b4be26e5f06958b25ee7ec.jpg,612,527,ball_tennis,300,125,423,249
Image_88_jpg.rf.4347e872264da6de2d8bd5ba4d9aaa33.jpg,1440,810,ballon_volley,609,77,770,240
Image_41_jpg.rf.5a7d81e118210c674437a8c0c18ebeae.jpg,1280,720,basketball,510,189,546,224
Image_93_jpg.rf.ffac1e1fc30f8543848b5986959a9b6a.jpg,970,1690,ballon_volley,338,183,440,290
06_jpg.rf.13d6828b134689ee88d0351b615df762.jpg,612,408,ball_tennis,56,147,172,258
gettyimages-907232862-612x612_jpg.rf.016c68d396cee9445ea93771ea175a10.jpg,612,408,ball_pingpong,200,226,214,241
33_jpg.rf.065023210c91276d8a836383a23e74ff.jpg,300,168,ball_pingpong,143,70,203,131
Image_2_jpg.rf.71703290bd0445959958a9adb82af84e.jpg,1024,1024,basketball,234,351,349,451
19_jpg.rf.ae548b3ccce5ec30d9005536d7af7ca0.jpg,168,300,ball_pingpong,86,163,136,212
Image_63_jpg.rf.f62c3187ceef9ca846a8b150cd6db565.jpg,2048,1228,ballon_football,1247,987,1418,1158
Image_23_jpg.rf.2f508ed8376e3d9fc41510541f5af63c.jpg,1920,1440,ballon_football,933,70,1095,232
ball_015_jpg.rf.85a77a4ba1bc423a7bc39f06db6270d3.jpg,480,360,ballon_handball,351,52,368,69
37-2-_jpg.rf.b91be055b296c8ca6b9334ac676ba0d3.jpg,2400,1260,ball_pingpong,1342,435,1408,505
Image_38_jpg.rf.f4f932e84eb6b9d18bf16749b7bdcfc7.jpg,570,380,ballon_football,277,0,325,44
Image_46_jpg.rf.0fdfbbe4929951246b5b52138204b4e1.jpg,1440,960,ballon_volley,994,0,1109,83
Image_10_jpg.rf.d0270109307ca48002e08787700828b4.jpg,1920,1280,baseball,803,324,853,377
ball_040_jpg.rf.e2fa11420f8fecec0dd066d53e73e80e.jpg,474,324,ballon_handball,351,5,382,35
23_jpg.rf.d52a36786e94c87c2b794b6ea01442e9.jpg,275,183,ball_pingpong,123,76,172,122
56-2-_jpg.rf.e9bd6b9ef664ea6d87f6d54b583236dc.jpg,800,450,ball_pingpong,487,155,498,169
ball_034_jpg.rf.0c9ef6be3e7422894da6f54dec6048a6.jpg,1280,720,ballon_rugby,535,409,779,674
32_jpg.rf.f07b5398d14526291b50799921ccf24b.jpg,313,161,ballon_handball,98,43,122,64
ball_050_jpg.rf.4ac1ee8d0a998a9da51e0eceb223f41b.jpg,275,183,americanFootball,25,91,65,132
Image_65_jpg.rf.9f78d629ea78ce9fa80e68ef40545989.jpg,1300,680,basketball,247,319,330,401
19-2-_jpg.rf.c62a26097d85eea83e0cb1b36f11fd99.jpg,900,600,ball_pingpong,555,292,568,309
ball_008_jpg.rf.b7545c71a31a6a3d3d90e04f2c4d9ff2.jpg,1300,955,ballon_rugby,856,524,1065,676
ball_056_jpg.rf.e84d202f5c3c161d13c52e693ed7ddbf.jpg,300,168,ballon_handball,225,20,239,34
Image_5_jpg.rf.b93e0db087324441d8fde788c146032e.jpg,1500,793,ballon_football,962,426,1077,537
ball_057_jpg.rf.b16a8ab116a58aa9992ac3e3948f342d.jpg,1300,953,americanFootball,66,0,277,109
Image_58_jpg.rf.8f896aebf726c96d53caffbbf3ed2a73.jpg,1280,720,ballon_football,0,448,122,602
Image_58_jpg.rf.8f896aebf726c96d53caffbbf3ed2a73.jpg,1280,720,ballon_football,398,456,543,595
Image_58_jpg.rf.8f896aebf726c96d53caffbbf3ed2a73.jpg,1280,720,ballon_football,575,461,713,588
Image_58_jpg.rf.8f896aebf726c96d53caffbbf3ed2a73.jpg,1280,720,ballon_football,986,455,1093,559
Image_66_jpg.rf.8817d61a07b47ae19cc2a25ca2fc1121.jpg,1300,860,ballon_football,969,566,1078,673
Image_95_jpg.rf.c83a63a0428d6ee3ea682688de4ef4ab.jpg,675,405,ballon_volley,374,2,424,52
29_jpg.rf.57111ac5adf152ddaf3c0790feb82c44.jpg,960,1300,baseball,760,584,800,628
Image_23_jpg.rf.ad8a37f8639b53ac844328291184a262.jpg,3008,2000,basketball,1868,918,1920,970
Image_23_jpg.rf.ad8a37f8639b53ac844328291184a262.jpg,3008,2000,basketball,1098,993,1140,1035
Image_23_jpg.rf.ad8a37f8639b53ac844328291184a262.jpg,3008,2000,basketball,2520,1708,2658,1850
51_jpg.rf.be17ed84411ae69d35f13f0367f30ad3.jpg,263,191,ballon_handball,7,33,39,63
Image_67_jpg.rf.45481c5d5ed3c26ae838b5a000ee6b71.jpg,626,351,basketball,335,83,414,159
25_jpg.rf.e9ba25f13e555b4a26d78caf57beeafa.jpg,275,183,ball_tennis,116,25,123,33
ball_060_jpg.rf.b5645efed9f9752d1cd8b2acfa7dbf77.jpg,201,251,americanFootball,44,188,99,241
gettyimages-SP003731-612x612_jpg.rf.80c07f2e67b9de0526f37599e15e0e47.jpg,404,612,ball_tennis,67,297,119,349
gettyimages-2260057732-612x612_jpg.rf.7f039cae01a8c53b71c6969c7e2b016b.jpg,612,408,ball_tennis,267,83,277,93
gettyimages-2260057732-612x612_jpg.rf.7f039cae01a8c53b71c6969c7e2b016b.jpg,612,408,ball_tennis,9,371,16,382
gettyimages-2260057732-612x612_jpg.rf.7f039cae01a8c53b71c6969c7e2b016b.jpg,612,408,ball_tennis,55,373,61,379
gettyimages-2260057732-612x612_jpg.rf.7f039cae01a8c53b71c6969c7e2b016b.jpg,612,408,ball_tennis,124,373,129,379
19_jpg.rf.c076b1a01a0c891fd5e52b7c63bab2b6.jpg,254,199,ball_tennis,106,104,125,121
Image_54_jpeg.rf.cdee349d5503d8db19d4b0822a81144a.jpg,927,618,basketball,398,173,497,267
gettyimages-2223179933-612x612_jpg.rf.1d9d5760935d908150eb9e412a521a92.jpg,612,408,ball_tennis,185,266,206,288
Image_44_jpg.rf.5374d386117b0f910d112a653a0b613c.jpg,976,1390,basketball,166,398,376,594
ball_016_jpg.rf.647ef7eca678243d0defcd57eb51d52f.jpg,1200,800,ballon_rugby,756,57,829,131
Image_195_jpg.rf.d936bd49273c23d15a6e10c040af011e.jpg,3121,2081,ballon_volley,2153,440,2307,590
Image_55_jpg.rf.f517c21338a5664ec9f70981dbce4b38.jpg,1300,1065,basketball,419,126,557,261
ball_054_jpg.rf.4146b4465a1ea0d0a34504e3de627fc6.jpg,474,759,ballon_handball,349,189,416,255
gettyimages-464708615-612x612_jpg.rf.5c7d177a1018ec80c44bf282f4d41c29.jpg,612,412,ball_tennis,91,163,108,180
Image_18_jpg.rf.a0f3da7e42133af1740d740a6cc010d6.jpg,1500,1101,basketball,887,313,992,405
gettyimages-682820178-612x612_jpg.rf.30bca819b6e027ada198bd9f1ec55508.jpg,612,459,ball_pingpong,238,312,254,331
Image_35_jpg.rf.e035c80f631938ec11062b46fa80b520.jpg,992,661,basketball,473,226,537,281
Image_33_jpg.rf.b8174585eefe1e9120c20b6e27ec2e88.jpg,1200,675,basketball,268,332,362,427
Image_38_jpg.rf.d2cad13983bb3f5e2330ff184323cdbc.jpg,1200,757,basketball,444,262,472,287
Image_38_jpg.rf.d2cad13983bb3f5e2330ff184323cdbc.jpg,1200,757,basketball,764,281,798,311
03_jpg.rf.a48d63f261df2021f7b2a1a61cda3014.jpg,612,408,baseball,29,34,81,81
gettyimages-871943452-612x612_jpg.rf.bef13a2d88c74259b0fd054e8b994f69.jpg,612,408,ball_tennis,166,68,263,167
50_jpg.rf.7a4d64a6c936d92438e38408c969d650.jpg,300,168,ballon_rugby,53,54,77,76
08_jpg.rf.f1ab12d27a5f8e2c652f03149f034030.jpg,1296,729,baseball,621,244,675,298
25_jpg.rf.feb4ef9446918ff462a65ea27ce298d3.jpg,1024,682,ball_pingpong,819,47,853,81
Image_134_jpg.rf.64c6693e4dd67881e3d9b29cc2e3d479.jpg,800,534,ballon_volley,296,46,310,62
ball_050_jpg.rf.3b1c2db9e1d2398a9308817f70f849c7.jpg,474,324,ballon_handball,202,44,229,71
Image_67_jpg.rf.f131e4465213ea193cf561049d3dc14b.jpg,2048,1280,baseball,1334,956,1401,1037
Image_34_jpg.rf.b4075d85a54300793e647774ff138322.jpg,1920,1080,basketball,723,754,873,893
Image_2_jpg.rf.3856ac7692b1998229ff7bd82b5a5f75.jpg,1920,1080,ballon_football,884,978,1028,1080
ball_046_jpg.rf.bb779a8172f5424344ee3392b9a371c6.jpg,300,168,ballon_rugby,74,80,186,155
13_jpg.rf.1cd89c795b17e7a4cc0e4b04c5782a94.jpg,612,408,baseball,395,204,411,221
Image_28_jpg.rf.35a77e6d60a8d3f387abb4df1566e878.jpg,2508,1672,basketball,1213,543,1280,600
Image_189_jpg.rf.23091f2c10d29d659bf0ae080429e9d4.jpg,691,691,ballon_volley,61,4,109,57
25_jpg.rf.3f3e41504a3f310fbb396463b3acfe75.jpg,304,166,ballon_handball,171,4,198,30
Image_31_jpg.rf.cd871c99e117cb4df9311727d487520c.jpg,4921,3281,basketball,3540,1020,3745,1195
33_jpg.rf.ed8fe5928eb6e1b57ba1789b4660c805.jpg,300,168,ball_tennis,129,39,193,103
Image_32_jpg.rf.4d88969955dbc820baaa9994ceec35f8.jpg,800,411,basketball,441,119,491,168
ball_052_jpg.rf.1b07449462c218433913732a7d37b2bb.jpg,1024,768,ballon_rugby,10,306,160,500
ball_052_jpg.rf.1b07449462c218433913732a7d37b2bb.jpg,1024,768,ballon_rugby,389,383,538,558
ball_052_jpg.rf.1b07449462c218433913732a7d37b2bb.jpg,1024,768,ballon_rugby,748,231,897,446
Image_6_jpg.rf.08f814dcb83e62b3e9ba8c50f904c58b.jpg,848,1390,ballon_football,246,648,280,688
Image_62_jpg.rf.09bcf94b15d98985a8911b36c3dba7db.jpg,1600,1158,ballon_football,1353,506,1388,539
Image_7_jpg.rf.0a594446d23689a85ea0cfd7e8ad64e0.jpg,1300,956,basketball,704,384,754,437
Image_36_jpeg.rf.7bc9d6877a850122bd69618b9b40f5d3.jpg,1920,1080,basketball,1133,523,1214,599
43_jpg.rf.8f38579c32e9a45db85a89020f1a2075.jpg,292,173,ball_tennis,144,82,177,113
ball_079_jpg.rf.0121de73bda798219688b1684ead3c48.jpg,300,168,americanFootball,132,1,147,23
Image_200_jpg.rf.496533cd11531148de6653e543d8f8a3.jpg,800,534,ballon_volley,444,188,490,238
ball_021_jpg.rf.6da609149ab96ec2fc76580d7e7a5fdd.jpg,1300,955,ballon_rugby,216,71,343,216
Image_11_jpg.rf.a00dbc94f2e9b7d5082b5725b28fd0b3.jpg,626,417,basketball,462,86,564,187
17-2-_jpg.rf.abdc51f17043a3391c3b96d796b0a5dc.jpg,1204,719,baseball,331,410,365,438
15_jpg.rf.89dd599cbebc84b8dd834c5d8c4ad8b3.jpg,265,190,ballon_rugby,69,63,87,79
Image_45_jpg.rf.2ba909637c509ed3d33ddbf74b8d4817.jpg,590,332,basketball,233,173,275,218
ball_050_jpg.rf.bf922a862e1fac29ac67e1e8706b7d93.jpg,1600,900,americanFootball,528,383,1108,788
gettyimages-2167282104-612x612_jpg.rf.d41058d7c510d714c1f550f158cb366a.jpg,612,408,ball_pingpong,95,198,110,211
Image_23_jpg.rf.8341ce5e3670468188f8922898aaabf9.jpg,1200,800,ballon_football,870,617,949,699
ball_030_jpg.rf.e935961e5c7c45be202dbbffd239e945.jpg,201,251,ballon_rugby,175,187,199,203
gettyimages-961216068-612x612_jpg.rf.e70d9fd80c3aa38bfbfb73fcd63f8757.jpg,612,408,ball_pingpong,499,150,508,159
14_jpg.rf.b0681dbd481cab8658e5829905f66b55.jpg,194,259,ballon_rugby,84,117,105,149
ball_035_jpg.rf.895e327b5a6fc6b39549ecda3ce1a6e6.jpg,474,698,ballon_handball,389,80,453,150
Image_5_jpg.rf.65bb79a0320575543eff3e9000802c03.jpg,1440,900,basketball,695,382,711,404
28_jpg.rf.532eee3ce3ed9132d3372be36e2be1cc.jpg,2048,1157,ball_pingpong,1357,815,1428,888
gettyimages-983762300-612x612_jpg.rf.0c0195849a6f60f740fe4f310ade8040.jpg,612,399,ball_pingpong,392,117,455,179
56_jpg.rf.313c7a590faea3eff5ff4b84e2f2d816.jpg,600,442,baseball,524,107,542,124
Image_176_jpg.rf.7ee75b96eed81f133291615f6fdd04a2.jpg,2048,1396,ballon_volley,892,36,1086,230
ball_033_jpg.rf.533121e6e0f60cda59f2cdd719673e18.jpg,168,300,ballon_rugby,71,54,102,76
Image_69_jpg.rf.ee5a753ea4640a94ec8cded7dff68b7e.jpg,717,900,ballon_volley,415,146,490,226
Image_32_jpg.rf.b3af9371d18418ef555610a0e2b3dd21.jpg,800,600,baseball,573,289,727,441
Image_24_jpg.rf.3c822b968fec5c6fe9e743b226376394.jpg,800,533,basketball,418,382,485,460
Image_64_jpg.rf.f5b682b24e23badae2bb73079e5b2fa0.jpg,480,253,basketball,222,204,254,236
Image_13_jpg.rf.20ad706f7163f8b5eb9d8cc0a3113ee5.jpg,1300,956,basketball,657,234,689,264
ball_007_jpg.rf.fbf4bb6609aa078c91559cd17155b495.jpg,474,316,ballon_handball,337,151,360,176
Image_24_jpg.rf.286bf6b4235381d6a32f0e1822024df1.jpg,1920,1080,ballon_volley,807,517,1373,1080
ball_010_jpg.rf.44b7e9599e3ba9005915c939fb1b1cfb.jpg,300,168,americanFootball,113,89,140,104
Image_76_jpg.rf.392aac2b24228aee66d7834f50d90fec.jpg,3072,2048,ballon_football,729,1228,759,1267
Image_76_jpg.rf.392aac2b24228aee66d7834f50d90fec.jpg,3072,2048,ballon_football,1257,931,1285,959
Image_76_jpg.rf.392aac2b24228aee66d7834f50d90fec.jpg,3072,2048,ballon_football,1462,1023,1491,1055
Image_76_jpg.rf.392aac2b24228aee66d7834f50d90fec.jpg,3072,2048,ballon_football,564,1123,589,1152
Image_76_jpg.rf.392aac2b24228aee66d7834f50d90fec.jpg,3072,2048,ballon_football,554,1332,586,1368
Image_76_jpg.rf.392aac2b24228aee66d7834f50d90fec.jpg,3072,2048,ballon_football,1995,1046,2023,1078
Image_76_jpg.rf.392aac2b24228aee66d7834f50d90fec.jpg,3072,2048,ballon_football,2670,1010,2700,1049
ball_018_jpg.rf.83d01b1c59e669bd36429d08eac976b0.jpg,1600,900,americanFootball,631,259,1600,794
Image_68_png.rf.e4b9d44b0bf74e26b23bcee9696ec98b.jpg,1600,900,basketball,846,593,1013,741
48_jpg.rf.59f06d8b4126999e78600e07ca29026c.jpg,317,159,ball_pingpong,217,118,231,131
Image_66_jpg.rf.b037c05de9503b286767474f249ea2b3.jpg,1200,1029,basketball,340,49,410,126
ball_073_jpg.rf.aab008aedeac7924d9f50d4dc2b70166.jpg,300,168,americanFootball,117,0,146,26
Image_31_jpg.rf.088250a1a15fcaf03d6906d99a27ade0.jpg,1200,800,basketball,106,630,252,781
Image_37_jpg.rf.f5ac97c77e902d72fd7dcbd1119f12d7.jpg,1200,800,ballon_football,281,137,359,213
Image_166_jpg.rf.9732651a1ab1cc6f5c84a94712969e73.jpg,595,900,ballon_volley,382,304,440,366
gettyimages-654539524-612x612_jpg.rf.601929f246e1a809f9cbcebab45fc8b1.jpg,612,408,ball_tennis,542,292,552,305
65_jpg.rf.2fdac36655216edeb6e09d2a22acf81c.jpg,600,335,baseball,383,100,404,122
Image_58_jpg.rf.725a6ba44bd2e348170cfbfb6241fc97.jpg,1600,1200,basketball,728,665,757,693
ball_048_jpg.rf.9f2ee6469902f18fe53327b5a97733b9.jpg,474,823,ballon_handball,48,73,124,151
Image_68_jpg.rf.732098f1cd94cb1523424766c86f8f41.jpg,1024,647,ballon_football,569,537,653,622
ball_022_jpg.rf.87ba9bab424dd48579a812c0406cfafe.jpg,2560,1707,americanFootball,1418,440,1553,565
gettyimages-2193778961-612x612_jpg.rf.4d118278f95fee1f98cc2d2b22828234.jpg,612,408,ball_tennis,383,39,426,84
Image_39_jpg.rf.8c96c7b4e229940c32dc5fa126d06c67.jpg,1300,956,ballon_football,771,613,813,653
09_jpg.rf.8904d3078bd72fb815684587423a8e2d.jpg,1500,1000,baseball,470,384,507,426
01_jpg.rf.63bb4e2126d2067bc0e6652f33fdf176.jpg,612,425,ball_pingpong,208,213,246,249
Image_77_jpg.rf.de6f2786cf8eee32b1394f773e432c41.jpg,1600,1111,ballon_volley,795,25,887,115
54_jpg.rf.58a2df2dc4f6fb6c26f9ace28a704c7b.jpg,612,460,baseball,354,166,495,311
17_jpg.rf.7282dea3bf533ede7230f219e85379e8.jpg,275,183,ballon_handball,106,5,129,30
Image_21_jpg.rf.f944d11d6c8b75c212f7b7919aa3480c.jpg,682,1024,basketball,226,211,341,333
Image_4_jpg.rf.2ff870ac03f5298ae9f4eec1fd4eb669.jpg,1280,720,basketball,505,233,531,261
gettyimages-1162392528-612x612_jpg.rf.954eb37ec113c7c5f34661a25edd8cc0.jpg,612,447,ball_tennis,206,95,285,173
Image_58_jpeg.rf.da94f64e8effe3fd15941f73a7e3d92e.jpg,3000,2000,basketball,1050,923,1163,1050
